audio_fileNames,label_fileNames,acoustic_scene_label,events_label_list
park10_downshift_1.wav,park10_downshift_1.jams,park,"['gate', 'buspassby', 'lightrain', 'birdsong', 'wind', 'speech', 'lake', 'laughter', 'birdsong', 'footstepsongrass', 'lightrain', 'lightrain', 'phone', 'wind', 'lake', 'footstepsongrass', 'wind', 'wind', 'lake', 'speech', 'laughter', 'speech', 'phone', 'lake', 'gate', 'gate', 'wind', 'lake', 'speech', 'lake']"
park10_downshift_2.wav,park10_downshift_2.jams,park,"['gate', 'lake', 'footstepsongrass', 'lightrain', 'speech', 'pushbike', 'pushbike', 'birdsong', 'lake', 'speech', 'wind', 'lake', 'footstepsongrass', 'buspassby', 'lightrain', 'lake', 'lightrain', 'pushbike', 'speech', 'speech', 'speech', 'lake', 'pushbike', 'footstepsongrass', 'speech', 'buspassby', 'wind', 'buspassby']"
park10_downshift_3.wav,park10_downshift_3.jams,park,"['lake', 'buspassby', 'phone', 'buspassby', 'birdsong', 'phone', 'birdsong', 'buspassby', 'laughter', 'gate', 'speech', 'gate', 'lake', 'lightrain', 'pushbike', 'pushbike', 'laughter', 'buspassby', 'wind', 'wind', 'speech', 'speech', 'wind', 'pushbike', 'laughter', 'phone']"
park10_downshift_4.wav,park10_downshift_4.jams,park,"['lake', 'wind', 'buspassby', 'phone', 'phone', 'buspassby', 'phone', 'footstepsongrass', 'footstepsongrass', 'laughter', 'wind', 'lightrain', 'laughter', 'laughter', 'pushbike', 'wind', 'lake', 'buspassby', 'laughter', 'pushbike', 'phone', 'lake', 'lake']"
park10_downshift_5.wav,park10_downshift_5.jams,park,"['footstepsongrass', 'gate', 'phone', 'laughter', 'pushbike', 'wind', 'wind', 'laughter']"
park10_downshift_6.wav,park10_downshift_6.jams,park,"['buspassby', 'lightrain', 'lightrain', 'birdsong', 'laughter', 'laughter', 'birdsong', 'pushbike', 'gate', 'phone']"
park10_downshift_7.wav,park10_downshift_7.jams,park,"['lightrain', 'wind', 'wind', 'birdsong', 'phone', 'gate', 'lake', 'laughter', 'footstepsongrass', 'laughter', 'footstepsongrass', 'gate', 'wind', 'footstepsongrass', 'laughter', 'lightrain', 'lightrain', 'wind', 'buspassby', 'gate', 'pushbike', 'buspassby', 'lake', 'lake']"
park10_downshift_8.wav,park10_downshift_8.jams,park,"['pushbike', 'phone', 'footstepsongrass', 'pushbike', 'buspassby', 'phone', 'lightrain', 'lightrain', 'birdsong', 'pushbike', 'pushbike', 'pushbike', 'footstepsongrass', 'phone', 'birdsong', 'laughter', 'wind', 'buspassby']"
park10_downshift_9.wav,park10_downshift_9.jams,park,"['lightrain', 'birdsong', 'phone', 'speech', 'phone', 'lake', 'wind', 'gate', 'lightrain', 'lightrain', 'footstepsongrass', 'speech', 'speech', 'lightrain', 'gate', 'laughter', 'wind', 'footstepsongrass', 'phone', 'laughter', 'gate', 'birdsong', 'gate', 'laughter', 'gate', 'wind', 'speech', 'lake', 'speech', 'footstepsongrass', 'wind', 'wind', 'footstepsongrass']"
park10_upshift_0.wav,park10_upshift_0.jams,park,"['birdsong', 'phone', 'buspassby', 'wind', 'speech', 'laughter', 'laughter', 'wind', 'wind', 'pushbike', 'pushbike', 'footstepsongrass', 'buspassby', 'phone', 'birdsong', 'pushbike', 'buspassby', 'phone', 'phone', 'phone', 'birdsong', 'phone', 'footstepsongrass', 'phone', 'phone', 'birdsong', 'birdsong', 'lightrain', 'buspassby', 'gate', 'lightrain', 'gate', 'speech', 'birdsong', 'phone']"
park10_upshift_1.wav,park10_upshift_1.jams,park,"['gate', 'buspassby', 'lightrain', 'birdsong', 'wind', 'speech', 'lake', 'laughter', 'birdsong', 'footstepsongrass', 'lightrain', 'lightrain', 'phone', 'wind', 'lake', 'footstepsongrass', 'wind', 'wind', 'lake', 'speech', 'laughter', 'speech', 'phone', 'lake', 'gate', 'gate', 'wind', 'lake', 'speech', 'lake']"
park10_upshift_2.wav,park10_upshift_2.jams,park,"['gate', 'lake', 'footstepsongrass', 'lightrain', 'speech', 'pushbike', 'pushbike', 'birdsong', 'lake', 'speech', 'wind', 'lake', 'footstepsongrass', 'buspassby', 'lightrain', 'lake', 'lightrain', 'pushbike', 'speech', 'speech', 'speech', 'lake', 'pushbike', 'footstepsongrass', 'speech', 'buspassby', 'wind', 'buspassby']"
park10_upshift_3.wav,park10_upshift_3.jams,park,"['lake', 'buspassby', 'phone', 'buspassby', 'birdsong', 'phone', 'birdsong', 'buspassby', 'laughter', 'gate', 'speech', 'gate', 'lake', 'lightrain', 'pushbike', 'pushbike', 'laughter', 'buspassby', 'wind', 'wind', 'speech', 'speech', 'wind', 'pushbike', 'laughter', 'phone']"
park10_upshift_4.wav,park10_upshift_4.jams,park,"['lake', 'wind', 'buspassby', 'phone', 'phone', 'buspassby', 'phone', 'footstepsongrass', 'footstepsongrass', 'laughter', 'wind', 'lightrain', 'laughter', 'laughter', 'pushbike', 'wind', 'lake', 'buspassby', 'laughter', 'pushbike', 'phone', 'lake', 'lake']"
park10_upshift_5.wav,park10_upshift_5.jams,park,"['footstepsongrass', 'gate', 'phone', 'laughter', 'pushbike', 'wind', 'wind', 'laughter']"
park10_upshift_6.wav,park10_upshift_6.jams,park,"['buspassby', 'lightrain', 'lightrain', 'birdsong', 'laughter', 'laughter', 'birdsong', 'pushbike', 'gate', 'phone']"
park10_upshift_7.wav,park10_upshift_7.jams,park,"['lightrain', 'wind', 'wind', 'birdsong', 'phone', 'gate', 'lake', 'laughter', 'footstepsongrass', 'laughter', 'footstepsongrass', 'gate', 'wind', 'footstepsongrass', 'laughter', 'lightrain', 'lightrain', 'wind', 'buspassby', 'gate', 'pushbike', 'buspassby', 'lake', 'lake']"
park10_upshift_8.wav,park10_upshift_8.jams,park,"['pushbike', 'phone', 'footstepsongrass', 'pushbike', 'buspassby', 'phone', 'lightrain', 'lightrain', 'birdsong', 'pushbike', 'pushbike', 'pushbike', 'footstepsongrass', 'phone', 'birdsong', 'laughter', 'wind', 'buspassby']"
park10_upshift_9.wav,park10_upshift_9.jams,park,"['lightrain', 'birdsong', 'phone', 'speech', 'phone', 'lake', 'wind', 'gate', 'lightrain', 'lightrain', 'footstepsongrass', 'speech', 'speech', 'lightrain', 'gate', 'laughter', 'wind', 'footstepsongrass', 'phone', 'laughter', 'gate', 'birdsong', 'gate', 'laughter', 'gate', 'wind', 'speech', 'lake', 'speech', 'footstepsongrass', 'wind', 'wind', 'footstepsongrass']"
park1_0.wav,park1_0.jams,park,"['lightrain', 'lightrain', 'wind', 'speech', 'lightrain', 'laughter', 'buspassby', 'footstepsongrass', 'laughter', 'footstepsongrass', 'phone', 'lightrain', 'phone', 'pushbike']"
park1_1.wav,park1_1.jams,park,"['phone', 'pushbike', 'footstepsongrass', 'lightrain', 'pushbike', 'pushbike', 'lightrain', 'footstepsongrass', 'speech', 'birdsong', 'lightrain', 'lake', 'gate', 'speech', 'wind', 'laughter']"
park1_2.wav,park1_2.jams,park,"['speech', 'laughter', 'footstepsongrass', 'phone', 'footstepsongrass', 'pushbike', 'gate', 'lake', 'gate', 'birdsong', 'buspassby', 'birdsong', 'birdsong', 'gate', 'pushbike', 'lake', 'birdsong', 'lightrain', 'wind', 'wind', 'speech', 'wind']"
park1_3.wav,park1_3.jams,park,"['gate', 'gate', 'wind', 'gate', 'phone', 'wind', 'laughter', 'footstepsongrass', 'lightrain', 'wind', 'wind', 'gate', 'birdsong', 'phone', 'wind', 'footstepsongrass', 'buspassby', 'lake', 'gate', 'buspassby', 'pushbike', 'lightrain', 'buspassby', 'pushbike', 'lightrain', 'pushbike', 'gate', 'buspassby', 'speech', 'lake', 'wind']"
park1_4.wav,park1_4.jams,park,"['lightrain', 'wind', 'wind', 'speech', 'pushbike', 'gate', 'laughter', 'footstepsongrass', 'lake', 'wind', 'lightrain', 'birdsong', 'wind', 'birdsong', 'birdsong', 'birdsong', 'birdsong', 'footstepsongrass']"
park1_5.wav,park1_5.jams,park,"['lightrain', 'lightrain', 'laughter', 'speech', 'wind', 'wind', 'footstepsongrass', 'lake', 'lake', 'buspassby', 'phone']"
park1_6.wav,park1_6.jams,park,"['wind', 'birdsong', 'footstepsongrass', 'buspassby', 'laughter', 'wind', 'footstepsongrass', 'birdsong', 'footstepsongrass', 'speech', 'lake', 'birdsong', 'footstepsongrass', 'gate', 'lake', 'birdsong', 'birdsong', 'speech', 'lake', 'buspassby', 'wind', 'lightrain', 'birdsong', 'laughter', 'phone', 'wind', 'speech']"
park1_7.wav,park1_7.jams,park,"['laughter', 'pushbike', 'phone', 'speech', 'birdsong', 'speech', 'lake', 'speech']"
park1_8.wav,park1_8.jams,park,"['birdsong', 'phone', 'buspassby', 'pushbike', 'phone', 'lightrain', 'buspassby', 'gate', 'gate', 'birdsong', 'buspassby', 'birdsong', 'pushbike', 'buspassby', 'footstepsongrass', 'lake', 'laughter']"
park1_9.wav,park1_9.jams,park,"['gate', 'lake', 'laughter', 'gate', 'phone', 'phone', 'lightrain', 'wind', 'phone', 'laughter', 'gate', 'speech', 'gate', 'lake', 'wind', 'wind', 'birdsong', 'footstepsongrass', 'footstepsongrass', 'pushbike', 'footstepsongrass', 'pushbike']"
park1_downshift_0.wav,park1_downshift_0.jams,park,"['lightrain', 'lightrain', 'wind', 'speech', 'lightrain', 'laughter', 'buspassby', 'footstepsongrass', 'laughter', 'footstepsongrass', 'phone', 'lightrain', 'phone', 'pushbike']"
park1_downshift_1.wav,park1_downshift_1.jams,park,"['phone', 'pushbike', 'footstepsongrass', 'lightrain', 'pushbike', 'pushbike', 'lightrain', 'footstepsongrass', 'speech', 'birdsong', 'lightrain', 'lake', 'gate', 'speech', 'wind', 'laughter']"
park1_downshift_2.wav,park1_downshift_2.jams,park,"['speech', 'laughter', 'footstepsongrass', 'phone', 'footstepsongrass', 'pushbike', 'gate', 'lake', 'gate', 'birdsong', 'buspassby', 'birdsong', 'birdsong', 'gate', 'pushbike', 'lake', 'birdsong', 'lightrain', 'wind', 'wind', 'speech', 'wind']"
park1_downshift_3.wav,park1_downshift_3.jams,park,"['gate', 'gate', 'wind', 'gate', 'phone', 'wind', 'laughter', 'footstepsongrass', 'lightrain', 'wind', 'wind', 'gate', 'birdsong', 'phone', 'wind', 'footstepsongrass', 'buspassby', 'lake', 'gate', 'buspassby', 'pushbike', 'lightrain', 'buspassby', 'pushbike', 'lightrain', 'pushbike', 'gate', 'buspassby', 'speech', 'lake', 'wind']"
park1_downshift_4.wav,park1_downshift_4.jams,park,"['lightrain', 'wind', 'wind', 'speech', 'pushbike', 'gate', 'laughter', 'footstepsongrass', 'lake', 'wind', 'lightrain', 'birdsong', 'wind', 'birdsong', 'birdsong', 'birdsong', 'birdsong', 'footstepsongrass']"
park1_downshift_5.wav,park1_downshift_5.jams,park,"['lightrain', 'lightrain', 'laughter', 'speech', 'wind', 'wind', 'footstepsongrass', 'lake', 'lake', 'buspassby', 'phone']"
park1_downshift_6.wav,park1_downshift_6.jams,park,"['wind', 'birdsong', 'footstepsongrass', 'buspassby', 'laughter', 'wind', 'footstepsongrass', 'birdsong', 'footstepsongrass', 'speech', 'lake', 'birdsong', 'footstepsongrass', 'gate', 'lake', 'birdsong', 'birdsong', 'speech', 'lake', 'buspassby', 'wind', 'lightrain', 'birdsong', 'laughter', 'phone', 'wind', 'speech']"
park1_downshift_7.wav,park1_downshift_7.jams,park,"['laughter', 'pushbike', 'phone', 'speech', 'birdsong', 'speech', 'lake', 'speech']"
park1_downshift_8.wav,park1_downshift_8.jams,park,"['birdsong', 'phone', 'buspassby', 'pushbike', 'phone', 'lightrain', 'buspassby', 'gate', 'gate', 'birdsong', 'buspassby', 'birdsong', 'pushbike', 'buspassby', 'footstepsongrass', 'lake', 'laughter']"
park1_downshift_9.wav,park1_downshift_9.jams,park,"['gate', 'lake', 'laughter', 'gate', 'phone', 'phone', 'lightrain', 'wind', 'phone', 'laughter', 'gate', 'speech', 'gate', 'lake', 'wind', 'wind', 'birdsong', 'footstepsongrass', 'footstepsongrass', 'pushbike', 'footstepsongrass', 'pushbike']"
park1_upshift_0.wav,park1_upshift_0.jams,park,"['lightrain', 'lightrain', 'wind', 'speech', 'lightrain', 'laughter', 'buspassby', 'footstepsongrass', 'laughter', 'footstepsongrass', 'phone', 'lightrain', 'phone', 'pushbike']"
park1_upshift_1.wav,park1_upshift_1.jams,park,"['phone', 'pushbike', 'footstepsongrass', 'lightrain', 'pushbike', 'pushbike', 'lightrain', 'footstepsongrass', 'speech', 'birdsong', 'lightrain', 'lake', 'gate', 'speech', 'wind', 'laughter']"
park1_upshift_2.wav,park1_upshift_2.jams,park,"['speech', 'laughter', 'footstepsongrass', 'phone', 'footstepsongrass', 'pushbike', 'gate', 'lake', 'gate', 'birdsong', 'buspassby', 'birdsong', 'birdsong', 'gate', 'pushbike', 'lake', 'birdsong', 'lightrain', 'wind', 'wind', 'speech', 'wind']"
park1_upshift_3.wav,park1_upshift_3.jams,park,"['gate', 'gate', 'wind', 'gate', 'phone', 'wind', 'laughter', 'footstepsongrass', 'lightrain', 'wind', 'wind', 'gate', 'birdsong', 'phone', 'wind', 'footstepsongrass', 'buspassby', 'lake', 'gate', 'buspassby', 'pushbike', 'lightrain', 'buspassby', 'pushbike', 'lightrain', 'pushbike', 'gate', 'buspassby', 'speech', 'lake', 'wind']"
park1_upshift_4.wav,park1_upshift_4.jams,park,"['lightrain', 'wind', 'wind', 'speech', 'pushbike', 'gate', 'laughter', 'footstepsongrass', 'lake', 'wind', 'lightrain', 'birdsong', 'wind', 'birdsong', 'birdsong', 'birdsong', 'birdsong', 'footstepsongrass']"
park1_upshift_5.wav,park1_upshift_5.jams,park,"['lightrain', 'lightrain', 'laughter', 'speech', 'wind', 'wind', 'footstepsongrass', 'lake', 'lake', 'buspassby', 'phone']"
park1_upshift_6.wav,park1_upshift_6.jams,park,"['wind', 'birdsong', 'footstepsongrass', 'buspassby', 'laughter', 'wind', 'footstepsongrass', 'birdsong', 'footstepsongrass', 'speech', 'lake', 'birdsong', 'footstepsongrass', 'gate', 'lake', 'birdsong', 'birdsong', 'speech', 'lake', 'buspassby', 'wind', 'lightrain', 'birdsong', 'laughter', 'phone', 'wind', 'speech']"
park1_upshift_7.wav,park1_upshift_7.jams,park,"['laughter', 'pushbike', 'phone', 'speech', 'birdsong', 'speech', 'lake', 'speech']"
park1_upshift_8.wav,park1_upshift_8.jams,park,"['birdsong', 'phone', 'buspassby', 'pushbike', 'phone', 'lightrain', 'buspassby', 'gate', 'gate', 'birdsong', 'buspassby', 'birdsong', 'pushbike', 'buspassby', 'footstepsongrass', 'lake', 'laughter']"
park1_upshift_9.wav,park1_upshift_9.jams,park,"['gate', 'lake', 'laughter', 'gate', 'phone', 'phone', 'lightrain', 'wind', 'phone', 'laughter', 'gate', 'speech', 'gate', 'lake', 'wind', 'wind', 'birdsong', 'footstepsongrass', 'footstepsongrass', 'pushbike', 'footstepsongrass', 'pushbike']"
park2_0.wav,park2_0.jams,park,"['speech', 'birdsong', 'pushbike', 'wind', 'buspassby', 'speech', 'buspassby', 'birdsong', 'footstepsongrass', 'birdsong', 'footstepsongrass']"
park2_1.wav,park2_1.jams,park,"['birdsong', 'buspassby', 'phone', 'lake', 'footstepsongrass', 'gate', 'lightrain', 'gate', 'speech', 'pushbike', 'gate', 'pushbike', 'lightrain', 'gate', 'birdsong']"
park2_2.wav,park2_2.jams,park,"['phone', 'laughter']"
park2_3.wav,park2_3.jams,park,"['phone', 'speech', 'lake', 'buspassby', 'wind', 'birdsong', 'footstepsongrass', 'lightrain', 'gate', 'gate', 'birdsong', 'laughter', 'buspassby', 'speech', 'lake', 'birdsong', 'footstepsongrass', 'phone', 'phone', 'laughter', 'wind', 'lightrain', 'birdsong', 'birdsong', 'gate', 'lightrain', 'laughter', 'gate', 'wind', 'laughter', 'phone', 'lightrain', 'speech', 'pushbike']"
park2_4.wav,park2_4.jams,park,"['footstepsongrass', 'birdsong', 'laughter', 'pushbike', 'lake', 'birdsong', 'gate', 'gate', 'wind', 'laughter', 'pushbike', 'footstepsongrass', 'gate', 'buspassby', 'lake', 'buspassby']"
park2_5.wav,park2_5.jams,park,"['wind', 'wind', 'wind', 'pushbike', 'lightrain', 'lake', 'wind', 'laughter', 'lightrain', 'phone', 'footstepsongrass']"
park2_6.wav,park2_6.jams,park,"['laughter', 'gate', 'phone', 'birdsong', 'buspassby', 'birdsong', 'laughter', 'buspassby', 'birdsong', 'birdsong', 'footstepsongrass', 'wind', 'lake', 'gate', 'lightrain', 'pushbike', 'lake', 'speech', 'pushbike', 'birdsong', 'pushbike', 'footstepsongrass', 'phone', 'lake', 'speech', 'wind']"
park2_7.wav,park2_7.jams,park,"['footstepsongrass', 'phone', 'footstepsongrass', 'pushbike', 'gate', 'lightrain', 'buspassby', 'footstepsongrass', 'phone', 'buspassby', 'wind', 'footstepsongrass', 'gate', 'wind', 'footstepsongrass', 'buspassby']"
park2_8.wav,park2_8.jams,park,"['buspassby', 'lightrain']"
park2_9.wav,park2_9.jams,park,"['footstepsongrass', 'buspassby', 'buspassby', 'speech', 'phone', 'birdsong', 'phone', 'birdsong', 'pushbike', 'lightrain', 'footstepsongrass', 'lightrain', 'lake', 'gate', 'lightrain', 'birdsong', 'laughter', 'laughter', 'footstepsongrass', 'lightrain', 'gate', 'lake', 'gate', 'pushbike', 'lightrain', 'phone', 'pushbike', 'gate', 'lake']"
park2_downshift_0.wav,park2_downshift_0.jams,park,"['speech', 'birdsong', 'pushbike', 'wind', 'buspassby', 'speech', 'buspassby', 'birdsong', 'footstepsongrass', 'birdsong', 'footstepsongrass']"
park2_downshift_1.wav,park2_downshift_1.jams,park,"['birdsong', 'buspassby', 'phone', 'lake', 'footstepsongrass', 'gate', 'lightrain', 'gate', 'speech', 'pushbike', 'gate', 'pushbike', 'lightrain', 'gate', 'birdsong']"
park2_downshift_2.wav,park2_downshift_2.jams,park,"['phone', 'laughter']"
park2_downshift_3.wav,park2_downshift_3.jams,park,"['phone', 'speech', 'lake', 'buspassby', 'wind', 'birdsong', 'footstepsongrass', 'lightrain', 'gate', 'gate', 'birdsong', 'laughter', 'buspassby', 'speech', 'lake', 'birdsong', 'footstepsongrass', 'phone', 'phone', 'laughter', 'wind', 'lightrain', 'birdsong', 'birdsong', 'gate', 'lightrain', 'laughter', 'gate', 'wind', 'laughter', 'phone', 'lightrain', 'speech', 'pushbike']"
park2_downshift_4.wav,park2_downshift_4.jams,park,"['footstepsongrass', 'birdsong', 'laughter', 'pushbike', 'lake', 'birdsong', 'gate', 'gate', 'wind', 'laughter', 'pushbike', 'footstepsongrass', 'gate', 'buspassby', 'lake', 'buspassby']"
park2_downshift_5.wav,park2_downshift_5.jams,park,"['wind', 'wind', 'wind', 'pushbike', 'lightrain', 'lake', 'wind', 'laughter', 'lightrain', 'phone', 'footstepsongrass']"
park2_downshift_6.wav,park2_downshift_6.jams,park,"['laughter', 'gate', 'phone', 'birdsong', 'buspassby', 'birdsong', 'laughter', 'buspassby', 'birdsong', 'birdsong', 'footstepsongrass', 'wind', 'lake', 'gate', 'lightrain', 'pushbike', 'lake', 'speech', 'pushbike', 'birdsong', 'pushbike', 'footstepsongrass', 'phone', 'lake', 'speech', 'wind']"
park2_downshift_7.wav,park2_downshift_7.jams,park,"['footstepsongrass', 'phone', 'footstepsongrass', 'pushbike', 'gate', 'lightrain', 'buspassby', 'footstepsongrass', 'phone', 'buspassby', 'wind', 'footstepsongrass', 'gate', 'wind', 'footstepsongrass', 'buspassby']"
park2_downshift_8.wav,park2_downshift_8.jams,park,"['buspassby', 'lightrain']"
park2_downshift_9.wav,park2_downshift_9.jams,park,"['footstepsongrass', 'buspassby', 'buspassby', 'speech', 'phone', 'birdsong', 'phone', 'birdsong', 'pushbike', 'lightrain', 'footstepsongrass', 'lightrain', 'lake', 'gate', 'lightrain', 'birdsong', 'laughter', 'laughter', 'footstepsongrass', 'lightrain', 'gate', 'lake', 'gate', 'pushbike', 'lightrain', 'phone', 'pushbike', 'gate', 'lake']"
park2_upshift_0.wav,park2_upshift_0.jams,park,"['speech', 'birdsong', 'pushbike', 'wind', 'buspassby', 'speech', 'buspassby', 'birdsong', 'footstepsongrass', 'birdsong', 'footstepsongrass']"
park2_upshift_1.wav,park2_upshift_1.jams,park,"['birdsong', 'buspassby', 'phone', 'lake', 'footstepsongrass', 'gate', 'lightrain', 'gate', 'speech', 'pushbike', 'gate', 'pushbike', 'lightrain', 'gate', 'birdsong']"
park2_upshift_2.wav,park2_upshift_2.jams,park,"['phone', 'laughter']"
park2_upshift_3.wav,park2_upshift_3.jams,park,"['phone', 'speech', 'lake', 'buspassby', 'wind', 'birdsong', 'footstepsongrass', 'lightrain', 'gate', 'gate', 'birdsong', 'laughter', 'buspassby', 'speech', 'lake', 'birdsong', 'footstepsongrass', 'phone', 'phone', 'laughter', 'wind', 'lightrain', 'birdsong', 'birdsong', 'gate', 'lightrain', 'laughter', 'gate', 'wind', 'laughter', 'phone', 'lightrain', 'speech', 'pushbike']"
park2_upshift_4.wav,park2_upshift_4.jams,park,"['footstepsongrass', 'birdsong', 'laughter', 'pushbike', 'lake', 'birdsong', 'gate', 'gate', 'wind', 'laughter', 'pushbike', 'footstepsongrass', 'gate', 'buspassby', 'lake', 'buspassby']"
park2_upshift_5.wav,park2_upshift_5.jams,park,"['wind', 'wind', 'wind', 'pushbike', 'lightrain', 'lake', 'wind', 'laughter', 'lightrain', 'phone', 'footstepsongrass']"
park2_upshift_6.wav,park2_upshift_6.jams,park,"['laughter', 'gate', 'phone', 'birdsong', 'buspassby', 'birdsong', 'laughter', 'buspassby', 'birdsong', 'birdsong', 'footstepsongrass', 'wind', 'lake', 'gate', 'lightrain', 'pushbike', 'lake', 'speech', 'pushbike', 'birdsong', 'pushbike', 'footstepsongrass', 'phone', 'lake', 'speech', 'wind']"
park2_upshift_7.wav,park2_upshift_7.jams,park,"['footstepsongrass', 'phone', 'footstepsongrass', 'pushbike', 'gate', 'lightrain', 'buspassby', 'footstepsongrass', 'phone', 'buspassby', 'wind', 'footstepsongrass', 'gate', 'wind', 'footstepsongrass', 'buspassby']"
park2_upshift_8.wav,park2_upshift_8.jams,park,"['buspassby', 'lightrain']"
park2_upshift_9.wav,park2_upshift_9.jams,park,"['footstepsongrass', 'buspassby', 'buspassby', 'speech', 'phone', 'birdsong', 'phone', 'birdsong', 'pushbike', 'lightrain', 'footstepsongrass', 'lightrain', 'lake', 'gate', 'lightrain', 'birdsong', 'laughter', 'laughter', 'footstepsongrass', 'lightrain', 'gate', 'lake', 'gate', 'pushbike', 'lightrain', 'phone', 'pushbike', 'gate', 'lake']"
park3_0.wav,park3_0.jams,park,"['lake', 'wind', 'gate', 'footstepsongrass', 'pushbike', 'birdsong', 'footstepsongrass', 'buspassby', 'birdsong', 'birdsong', 'gate', 'buspassby', 'gate', 'gate', 'buspassby', 'gate', 'pushbike', 'lake']"
park3_1.wav,park3_1.jams,park,"['birdsong', 'birdsong', 'lake', 'pushbike', 'pushbike', 'pushbike', 'buspassby', 'lightrain', 'pushbike', 'lake', 'lake', 'lake', 'birdsong', 'footstepsongrass', 'gate', 'phone', 'phone', 'lightrain', 'lake', 'gate', 'phone', 'birdsong', 'gate', 'speech', 'pushbike', 'birdsong', 'footstepsongrass', 'laughter', 'wind', 'lightrain', 'lightrain', 'gate', 'lake', 'wind']"
park3_2.wav,park3_2.jams,park,"['lake', 'speech', 'wind', 'lightrain', 'laughter', 'gate', 'phone', 'speech', 'speech', 'birdsong', 'gate', 'phone', 'speech', 'pushbike', 'footstepsongrass', 'lightrain', 'birdsong', 'buspassby', 'wind', 'buspassby', 'lake', 'lightrain', 'pushbike', 'buspassby', 'speech']"
park3_3.wav,park3_3.jams,park,"['lightrain', 'speech', 'lake', 'lightrain', 'speech', 'gate', 'phone', 'gate', 'speech', 'wind', 'speech', 'lightrain', 'birdsong', 'laughter', 'lake', 'gate', 'lightrain', 'pushbike', 'lightrain', 'lake', 'phone']"
park3_4.wav,park3_4.jams,park,"['wind', 'footstepsongrass', 'lightrain', 'gate', 'gate', 'laughter', 'pushbike', 'pushbike', 'wind', 'buspassby', 'birdsong', 'pushbike']"
park3_5.wav,park3_5.jams,park,"['lake', 'speech', 'birdsong', 'phone', 'phone', 'laughter', 'phone', 'phone', 'speech', 'gate', 'pushbike', 'laughter', 'birdsong']"
park3_6.wav,park3_6.jams,park,"['lake', 'buspassby', 'birdsong', 'speech', 'speech', 'laughter', 'lightrain', 'lake', 'wind', 'buspassby', 'lake', 'pushbike', 'gate', 'gate', 'gate', 'wind', 'laughter', 'lake', 'birdsong', 'gate', 'phone', 'footstepsongrass']"
park3_7.wav,park3_7.jams,park,"['laughter', 'lightrain', 'buspassby', 'phone', 'speech', 'gate', 'gate', 'buspassby', 'lightrain', 'phone', 'buspassby', 'wind', 'gate', 'buspassby', 'lightrain', 'laughter', 'birdsong', 'buspassby']"
park3_8.wav,park3_8.jams,park,"['laughter', 'lightrain', 'gate', 'lake', 'birdsong', 'footstepsongrass', 'laughter', 'lake', 'gate', 'pushbike', 'birdsong', 'phone', 'laughter', 'pushbike', 'buspassby', 'lightrain', 'wind', 'wind', 'lightrain', 'footstepsongrass', 'speech', 'pushbike', 'lake']"
park3_9.wav,park3_9.jams,park,"['buspassby', 'gate', 'laughter', 'birdsong', 'gate', 'laughter', 'buspassby', 'speech', 'footstepsongrass', 'footstepsongrass', 'lightrain', 'speech', 'laughter', 'speech', 'buspassby', 'lightrain', 'birdsong', 'gate', 'laughter', 'buspassby', 'speech', 'speech', 'phone']"
park3_downshift_0.wav,park3_downshift_0.jams,park,"['lake', 'wind', 'gate', 'footstepsongrass', 'pushbike', 'birdsong', 'footstepsongrass', 'buspassby', 'birdsong', 'birdsong', 'gate', 'buspassby', 'gate', 'gate', 'buspassby', 'gate', 'pushbike', 'lake']"
park3_downshift_1.wav,park3_downshift_1.jams,park,"['birdsong', 'birdsong', 'lake', 'pushbike', 'pushbike', 'pushbike', 'buspassby', 'lightrain', 'pushbike', 'lake', 'lake', 'lake', 'birdsong', 'footstepsongrass', 'gate', 'phone', 'phone', 'lightrain', 'lake', 'gate', 'phone', 'birdsong', 'gate', 'speech', 'pushbike', 'birdsong', 'footstepsongrass', 'laughter', 'wind', 'lightrain', 'lightrain', 'gate', 'lake', 'wind']"
park3_downshift_2.wav,park3_downshift_2.jams,park,"['lake', 'speech', 'wind', 'lightrain', 'laughter', 'gate', 'phone', 'speech', 'speech', 'birdsong', 'gate', 'phone', 'speech', 'pushbike', 'footstepsongrass', 'lightrain', 'birdsong', 'buspassby', 'wind', 'buspassby', 'lake', 'lightrain', 'pushbike', 'buspassby', 'speech']"
park3_downshift_3.wav,park3_downshift_3.jams,park,"['lightrain', 'speech', 'lake', 'lightrain', 'speech', 'gate', 'phone', 'gate', 'speech', 'wind', 'speech', 'lightrain', 'birdsong', 'laughter', 'lake', 'gate', 'lightrain', 'pushbike', 'lightrain', 'lake', 'phone']"
park3_downshift_4.wav,park3_downshift_4.jams,park,"['wind', 'footstepsongrass', 'lightrain', 'gate', 'gate', 'laughter', 'pushbike', 'pushbike', 'wind', 'buspassby', 'birdsong', 'pushbike']"
park3_downshift_5.wav,park3_downshift_5.jams,park,"['lake', 'speech', 'birdsong', 'phone', 'phone', 'laughter', 'phone', 'phone', 'speech', 'gate', 'pushbike', 'laughter', 'birdsong']"
park3_downshift_6.wav,park3_downshift_6.jams,park,"['lake', 'buspassby', 'birdsong', 'speech', 'speech', 'laughter', 'lightrain', 'lake', 'wind', 'buspassby', 'lake', 'pushbike', 'gate', 'gate', 'gate', 'wind', 'laughter', 'lake', 'birdsong', 'gate', 'phone', 'footstepsongrass']"
