files,labels,panns_inference_events_list
audio/public_square-helsinki-110-3173-a.wav,public_square,"['Speech', 'Vehicle', 'Run', 'Boat, Water vehicle', 'Fire', 'Outside, urban or manmade', 'Wind', 'Rowboat, canoe, kayak', 'Bicycle', 'Wind noise (microphone)', 'Outside, rural or natural']"
audio/public_square-helsinki-110-3174-a.wav,public_square,"['Speech', 'Vehicle', 'Run', 'Outside, urban or manmade', 'Animal', 'Fire', 'Clip-clop']"
audio/public_square-helsinki-110-3175-a.wav,public_square,"['Speech', 'Biting', 'Chewing, mastication', 'Music', 'Animal', 'Squish', 'Outside, urban or manmade', 'Crunch']"
audio/public_square-helsinki-110-3176-a.wav,public_square,"['Speech', 'Music', 'Run', 'Outside, urban or manmade', 'Vehicle', 'Patter', 'Outside, rural or natural', 'Crackle', 'Walk, footsteps', 'Animal', 'Fire']"
audio/public_square-helsinki-110-3177-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle', 'Walk, footsteps', 'Outside, urban or manmade', 'Run']"
audio/public_square-helsinki-110-3178-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade']"
audio/public_square-helsinki-110-3179-a.wav,public_square,"['Speech', 'Vehicle', 'Boat, Water vehicle', 'Fire', 'Bicycle', 'Sailboat, sailing ship', 'Wind', 'Run', 'Outside, urban or manmade', 'Music', 'Car', 'Wind noise (microphone)', 'Rowboat, canoe, kayak']"
audio/public_square-helsinki-110-3180-a.wav,public_square,"['Speech', 'Patter', 'Animal', 'Outside, rural or natural', 'Outside, urban or manmade', 'Vehicle']"
audio/public_square-helsinki-110-3181-a.wav,public_square,"['Speech', 'Vehicle', 'Boat, Water vehicle', 'Run', 'Rowboat, canoe, kayak', 'Rain on surface', 'Raindrop', 'Fire', 'Sailboat, sailing ship', 'Outside, urban or manmade', 'Rain', 'Wind', 'Stream']"
audio/public_square-helsinki-110-3182-a.wav,public_square,"['Speech', 'Patter', 'Animal', 'Chewing, mastication', 'Squish', 'Fire', 'Vehicle', 'Rodents, rats, mice', 'Mouse']"
audio/public_square-helsinki-110-3183-a.wav,public_square,"['Speech', 'Vehicle', 'Fire', 'Boat, Water vehicle', 'Bicycle', 'Run', 'Wind', 'Rain on surface', 'Wind noise (microphone)', 'Outside, urban or manmade', 'Car', 'Rain', 'Sailboat, sailing ship', 'Raindrop']"
audio/public_square-helsinki-110-3184-a.wav,public_square,"['Speech', 'Rain on surface', 'Rain', 'Animal', 'Raindrop', 'Vehicle', 'Sheep', 'Fire', 'Bleat', 'Boat, Water vehicle', 'Run', 'Insect', 'Outside, urban or manmade']"
audio/public_square-helsinki-110-3185-a.wav,public_square,"['Speech', 'Biting', 'Music', 'Walk, footsteps', 'Outside, urban or manmade', 'Vehicle', 'Chewing, mastication', 'Crackle', 'Squish', 'Animal']"
audio/public_square-helsinki-110-3186-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Run', 'Outside, urban or manmade', 'Patter']"
audio/public_square-helsinki-110-3187-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle']"
audio/public_square-helsinki-110-3188-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Fire', 'Vehicle', 'Patter', 'Run', 'Outside, rural or natural', 'Bicycle']"
audio/public_square-helsinki-110-3189-a.wav,public_square,"['Speech', 'Run', 'Outside, urban or manmade', 'Fire', 'Vehicle', 'Outside, rural or natural', 'Animal']"
audio/public_square-helsinki-110-3190-a.wav,public_square,"['Speech', 'Run', 'Outside, urban or manmade', 'Fire', 'Vehicle', 'Animal', 'Outside, rural or natural', 'Clip-clop']"
audio/public_square-helsinki-110-3191-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Run', 'Outside, urban or manmade', 'Fire', 'Horse', 'Bicycle']"
audio/public_square-helsinki-110-3192-a.wav,public_square,"['Speech', 'Run', 'Outside, urban or manmade', 'Animal', 'Music', 'Vehicle', 'Crowd', 'Clip-clop', 'Hubbub, speech noise, speech babble']"
audio/public_square-helsinki-110-3193-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Vehicle', 'Outside, urban or manmade', 'Horse', 'Run']"
audio/public_square-helsinki-110-3194-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Fire', 'Run', 'Outside, urban or manmade']"
audio/public_square-helsinki-111-3195-a.wav,public_square,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade']"
audio/public_square-helsinki-111-3196-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Car', 'Outside, urban or manmade']"
audio/public_square-helsinki-111-3197-a.wav,public_square,"['Speech', 'Vehicle', 'Clip-clop', 'Outside, urban or manmade', 'Horse', 'Animal', 'Run', 'Boat, Water vehicle', 'Car']"
audio/public_square-helsinki-111-3198-a.wav,public_square,"['Boat, Water vehicle', 'Vehicle', 'Rowboat, canoe, kayak', 'Speech', 'Wind', 'Sailboat, sailing ship', 'Ship', 'Wind noise (microphone)', 'Run']"
audio/public_square-helsinki-111-3199-a.wav,public_square,"['Vehicle', 'Speech', 'Boat, Water vehicle', 'Car', 'Outside, urban or manmade', 'Ship', 'Wind', 'Sailboat, sailing ship', 'Animal', 'Traffic noise, roadway noise']"
audio/public_square-helsinki-111-3200-a.wav,public_square,"['Vehicle', 'Speech', 'Boat, Water vehicle', 'Outside, urban or manmade', 'Animal', 'Car', 'Wind', 'Clip-clop']"
audio/public_square-helsinki-111-3201-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Outside, urban or manmade', 'Clip-clop', 'Boat, Water vehicle', 'Horse', 'Outside, rural or natural']"
audio/public_square-helsinki-111-3202-a.wav,public_square,"['Speech', 'Vehicle', 'Boat, Water vehicle', 'Clip-clop', 'Animal', 'Run', 'Horse', 'Outside, urban or manmade', 'Wind', 'Sailboat, sailing ship', 'Wind noise (microphone)', 'Rowboat, canoe, kayak']"
audio/public_square-helsinki-111-3203-a.wav,public_square,"['Speech', 'Vehicle', 'Clip-clop', 'Outside, urban or manmade', 'Horse', 'Animal', 'Run', 'Boat, Water vehicle']"
audio/public_square-helsinki-111-3204-a.wav,public_square,"['Speech', 'Animal', 'Duck', 'Vehicle', 'Quack', 'Clip-clop', 'Horse', 'Boat, Water vehicle', 'Run']"
audio/public_square-helsinki-111-3205-a.wav,public_square,"['Vehicle', 'Rain', 'Rain on surface', 'Patter', 'Speech', 'Animal', 'Boat, Water vehicle', 'Wind', 'Raindrop', 'Fire']"
audio/public_square-helsinki-111-3206-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Run', 'Walk, footsteps', 'Outside, rural or natural']"
audio/public_square-helsinki-111-3207-a.wav,public_square,"['Vehicle', 'Boat, Water vehicle', 'Speech', 'Car', 'Animal', 'Outside, urban or manmade', 'Outside, rural or natural', 'Wind', 'Ship', 'Wind noise (microphone)']"
audio/public_square-helsinki-111-3208-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Vehicle', 'Outside, urban or manmade', 'Run', 'Horse', 'Bicycle']"
audio/public_square-helsinki-111-3209-a.wav,public_square,"['Speech', 'Vehicle', 'Boat, Water vehicle', 'Outside, urban or manmade', 'Car', 'Wind', 'Animal', 'Wind noise (microphone)', 'Ship', 'Clip-clop', 'Outside, rural or natural']"
audio/public_square-helsinki-111-3210-a.wav,public_square,"['Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Speech']"
audio/public_square-helsinki-111-3211-a.wav,public_square,"['Vehicle', 'Car', 'Bus', 'Traffic noise, roadway noise', 'Air brake', 'Truck', 'Motor vehicle (road)', 'Outside, urban or manmade', 'Speech']"
audio/public_square-helsinki-111-3212-a.wav,public_square,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade', 'Animal', 'Traffic noise, roadway noise', 'Clip-clop', 'Horse', 'Field recording', 'Boat, Water vehicle']"
audio/public_square-helsinki-111-3213-a.wav,public_square,"['Vehicle', 'Speech', 'Car', 'Boat, Water vehicle', 'Traffic noise, roadway noise', 'Truck', 'Outside, urban or manmade', 'Bus', 'Animal', 'Motor vehicle (road)', 'Air brake']"
audio/public_square-helsinki-111-3214-a.wav,public_square,"['Vehicle', 'Boat, Water vehicle', 'Speech', 'Rain', 'Wind', 'Rain on surface', 'Run', 'Raindrop', 'Wind noise (microphone)', 'Bicycle', 'Animal', 'Clip-clop', 'Fire']"
audio/public_square-helsinki-111-3215-a.wav,public_square,"['Vehicle', 'Rain', 'Rain on surface', 'Raindrop', 'Boat, Water vehicle']"
audio/public_square-helsinki-111-3216-a.wav,public_square,"['Speech', 'Vehicle', 'Car', 'Outside, urban or manmade', 'Animal', 'Boat, Water vehicle']"
audio/public_square-helsinki-111-3217-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Outside, urban or manmade', 'Boat, Water vehicle', 'Horse']"
audio/public_square-helsinki-111-3218-a.wav,public_square,"['Vehicle', 'Animal', 'Speech', 'Bird', 'Outside, urban or manmade', 'Clip-clop', 'Domestic animals, pets', 'Horse', 'Car']"
audio/public_square-helsinki-111-3219-a.wav,public_square,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Animal', 'Car']"
audio/public_square-helsinki-111-3220-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Run', 'Boat, Water vehicle']"
audio/public_square-helsinki-111-3221-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Mouse', 'Horse', 'Outside, urban or manmade']"
audio/public_square-helsinki-111-3222-a.wav,public_square,"['Boat, Water vehicle', 'Vehicle', 'Speech', 'Wind', 'Wind noise (microphone)', 'Sailboat, sailing ship', 'Rowboat, canoe, kayak', 'Animal', 'Clip-clop', 'Outside, rural or natural', 'Horse']"
audio/public_square-helsinki-111-3223-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade']"
audio/public_square-helsinki-111-3224-a.wav,public_square,"['Vehicle', 'Speech', 'Car', 'Boat, Water vehicle']"
audio/public_square-helsinki-111-3225-a.wav,public_square,"['Vehicle', 'Boat, Water vehicle', 'Wind', 'Wind noise (microphone)', 'Clip-clop', 'Rowboat, canoe, kayak', 'Animal', 'Horse', 'Run', 'Speech', 'Sailboat, sailing ship', 'Outside, rural or natural', 'Bicycle']"
audio/public_square-helsinki-111-3226-a.wav,public_square,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Car', 'Animal']"
audio/public_square-helsinki-111-3227-a.wav,public_square,"['Vehicle', 'Speech', 'Boat, Water vehicle', 'Run', 'Bicycle', 'Wind', 'Clip-clop', 'Rowboat, canoe, kayak', 'Wind noise (microphone)', 'Outside, urban or manmade', 'Sailboat, sailing ship', 'Animal', 'Ship', 'Horse', 'Car']"
audio/public_square-helsinki-111-3228-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Outside, urban or manmade', 'Run', 'Horse', 'Car', 'Fire']"
audio/public_square-helsinki-111-3229-a.wav,public_square,"['Speech', 'Vehicle', 'Animal', 'Clip-clop', 'Outside, urban or manmade', 'Horse', 'Car']"
audio/public_square-helsinki-111-3230-a.wav,public_square,"['Speech', 'Vehicle', 'Boat, Water vehicle', 'Animal', 'Clip-clop', 'Horse', 'Wind', 'Rowboat, canoe, kayak', 'Wind noise (microphone)', 'Bicycle', 'Sailboat, sailing ship', 'Rain', 'Raindrop']"
audio/public_square-helsinki-112-3231-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Vehicle', 'Horse', 'Outside, urban or manmade', 'Run']"
audio/public_square-helsinki-112-3232-a.wav,public_square,"['Animal', 'Patter', 'Speech', 'Vehicle', 'Inside, small room', 'Clip-clop']"
audio/public_square-helsinki-112-3233-a.wav,public_square,"['Vehicle', 'Boat, Water vehicle', 'Speech', 'Car', 'Bicycle', 'Clip-clop', 'Outside, urban or manmade', 'Wind', 'Horse', 'Animal', 'Wind noise (microphone)']"
audio/public_square-helsinki-112-3234-a.wav,public_square,"['Vehicle', 'Speech', 'Car', 'Animal', 'Outside, urban or manmade', 'Clip-clop', 'Horse']"
audio/public_square-helsinki-112-3235-a.wav,public_square,"['Animal', 'Vehicle', 'Patter', 'Clip-clop', 'Horse', 'Mouse', 'Bird', 'Rodents, rats, mice', 'Outside, rural or natural']"
audio/public_square-helsinki-112-3236-a.wav,public_square,"['Animal', 'Clip-clop', 'Horse', 'Speech', 'Vehicle', 'Walk, footsteps']"
audio/public_square-helsinki-112-3237-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Patter', 'Walk, footsteps', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Bicycle', 'Outside, rural or natural', 'Fire', 'Run']"
audio/public_square-helsinki-112-3238-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle']"
audio/public_square-helsinki-112-3239-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Clip-clop', 'Horse', 'Outside, urban or manmade']"
audio/public_square-helsinki-112-3240-a.wav,public_square,"['Vehicle', 'Boat, Water vehicle', 'Animal', 'Clip-clop', 'Rowboat, canoe, kayak', 'Horse', 'Speech', 'Wind', 'Sailboat, sailing ship', 'Bicycle', 'Wind noise (microphone)']"
audio/public_square-helsinki-112-3241-a.wav,public_square,"['Speech', 'Clip-clop', 'Vehicle', 'Animal', 'Horse', 'Outside, urban or manmade', 'Run']"
audio/public_square-helsinki-112-3242-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Walk, footsteps', 'Fire', 'Run', 'Bicycle']"
audio/public_square-helsinki-112-3243-a.wav,public_square,"['Speech', 'Animal', 'Patter', 'Chewing, mastication', 'Domestic animals, pets']"
audio/public_square-helsinki-112-3244-a.wav,public_square,"['Animal', 'Biting', 'Speech', 'Chewing, mastication', 'Clip-clop', 'Horse', 'Patter', 'Vehicle', 'Walk, footsteps']"
audio/public_square-helsinki-112-3245-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Neigh, whinny', 'Run']"
audio/public_square-helsinki-112-3246-a.wav,public_square,"['Speech', 'Patter', 'Biting', 'Animal', 'Chewing, mastication', 'Vehicle', 'Rodents, rats, mice', 'Walk, footsteps']"
audio/public_square-helsinki-112-3247-a.wav,public_square,"['Speech', 'Biting', 'Animal', 'Chewing, mastication', 'Vehicle', 'Walk, footsteps', 'Inside, small room', 'Clip-clop', 'Horse']"
audio/public_square-helsinki-112-3248-a.wav,public_square,"['Speech', 'Biting', 'Chewing, mastication', 'Crackle', 'Walk, footsteps', 'Vehicle', 'Crunch', 'Outside, urban or manmade']"
audio/public_square-helsinki-112-3249-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Fire', 'Bicycle', 'Outside, urban or manmade', 'Clip-clop']"
audio/public_square-helsinki-112-3250-a.wav,public_square,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Outside, urban or manmade', 'Male speech, man speaking', 'Run']"
audio/public_square-helsinki-112-3251-a.wav,public_square,"['Speech', 'Vehicle', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade', 'Run', 'Boat, Water vehicle', 'Walk, footsteps']"
audio/public_square-helsinki-112-3252-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Crackle', 'Clip-clop', 'Fire', 'Outside, urban or manmade', 'Horse']"
audio/public_square-helsinki-112-3253-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Vehicle', 'Horse', 'Outside, urban or manmade', 'Run', 'Walk, footsteps']"
audio/public_square-helsinki-112-3254-a.wav,public_square,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Animal', 'Boat, Water vehicle', 'Clip-clop']"
audio/public_square-helsinki-112-3255-a.wav,public_square,"['Vehicle', 'Bicycle', 'Car', 'Boat, Water vehicle']"
audio/public_square-helsinki-112-3256-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Vehicle', 'Horse', 'Outside, urban or manmade', 'Bicycle', 'Run']"
audio/public_square-helsinki-112-3257-a.wav,public_square,"['Animal', 'Clip-clop', 'Patter', 'Vehicle', 'Horse', 'Speech', 'Rodents, rats, mice', 'Domestic animals, pets']"
audio/public_square-helsinki-112-3258-a.wav,public_square,"['Vehicle', 'Bicycle', 'Car', 'Fire', 'Boat, Water vehicle', 'Speech']"
audio/public_square-helsinki-112-3259-a.wav,public_square,"['Speech', 'Biting', 'Animal', 'Clip-clop', 'Vehicle', 'Horse', 'Chewing, mastication', 'Walk, footsteps', 'Inside, small room']"
audio/public_square-helsinki-112-3260-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Walk, footsteps']"
audio/public_square-helsinki-112-3261-a.wav,public_square,"['Biting', 'Patter', 'Animal', 'Chewing, mastication', 'Walk, footsteps', 'Speech', 'Crackle', 'Vehicle', 'Rodents, rats, mice']"
audio/public_square-helsinki-112-3262-a.wav,public_square,"['Vehicle', 'Speech', 'Boat, Water vehicle', 'Animal', 'Clip-clop', 'Wind', 'Horse', 'Wind noise (microphone)', 'Outside, urban or manmade', 'Sailboat, sailing ship', 'Car', 'Outside, rural or natural', 'Ship', 'Rowboat, canoe, kayak']"
audio/public_square-helsinki-112-3263-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade']"
audio/public_square-helsinki-112-3264-a.wav,public_square,"['Vehicle', 'Animal', 'Speech', 'Boat, Water vehicle', 'Car', 'Outside, urban or manmade', 'Outside, rural or natural']"
audio/public_square-helsinki-112-3265-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Bird', 'Walk, footsteps']"
audio/public_square-helsinki-112-3266-a.wav,public_square,"['Speech', 'Vehicle', 'Chewing, mastication', 'Biting', 'Animal', 'Patter', 'Car']"
audio/public_square-london-113-3267-a.wav,public_square,"['Speech', 'Clip-clop', 'Run', 'Horse', 'Animal', 'Outside, urban or manmade', 'Vehicle']"
audio/public_square-london-113-3268-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Silence', 'Vehicle', 'Clicking']"
audio/public_square-london-113-3269-a.wav,public_square,"['Speech', 'Run', 'Clip-clop', 'Outside, urban or manmade', 'Horse', 'Vehicle', 'Animal', 'Bicycle']"
audio/public_square-london-113-3270-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Music', 'Outside, urban or manmade', 'Walk, footsteps']"
audio/public_square-london-113-3271-a.wav,public_square,"['Speech', 'Music', 'Animal', 'Vehicle', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Run', 'Boat, Water vehicle']"
audio/public_square-london-113-3272-a.wav,public_square,"['Speech', 'Music', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Run', 'Outside, urban or manmade', 'Boat, Water vehicle']"
audio/public_square-london-113-3273-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Run', 'Outside, urban or manmade']"
audio/public_square-london-113-3274-a.wav,public_square,"['Speech', 'Animal', 'Tick', 'Tick-tock', 'Clip-clop', 'Vehicle', 'Horse']"
audio/public_square-london-113-3275-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Run', 'Vehicle']"
audio/public_square-london-113-3276-a.wav,public_square,"['Speech', 'Run', 'Animal', 'Outside, urban or manmade', 'Clip-clop', 'Horse', 'Outside, rural or natural', 'Vehicle']"
audio/public_square-london-113-3277-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Run', 'Horse', 'Vehicle', 'Outside, urban or manmade']"
audio/public_square-london-113-3278-a.wav,public_square,"['Speech', 'Music', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Musical instrument']"
audio/public_square-london-113-3279-a.wav,public_square,"['Speech', 'Vehicle', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Outside, urban or manmade', 'Car']"
audio/public_square-london-113-3280-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Outside, urban or manmade', 'Vehicle']"
audio/public_square-london-113-3281-a.wav,public_square,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Neigh, whinny', 'Run', 'Outside, urban or manmade', 'Music', 'Vehicle']"
audio/public_square-london-113-3282-a.wav,public_square,"['Speech', 'Run', 'Clip-clop', 'Horse', 'Animal', 'Outside, urban or manmade', 'Male speech, man speaking']"
audio/public_square-london-113-3283-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Vehicle', 'Silence', 'Horse', 'Inside, small room']"
audio/public_square-london-113-3284-a.wav,public_square,"['Speech', 'Clip-clop', 'Music', 'Vehicle', 'Run', 'Horse', 'Animal', 'Outside, urban or manmade', 'Boat, Water vehicle', 'Bicycle']"
audio/public_square-london-113-3285-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Run']"
audio/public_square-london-113-3286-a.wav,public_square,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade', 'Vehicle', 'Outside, rural or natural']"
audio/public_square-london-113-3287-a.wav,public_square,"['Speech', 'Run', 'Clip-clop', 'Outside, urban or manmade', 'Animal', 'Horse', 'Vehicle', 'Walk, footsteps']"
audio/public_square-london-113-3288-a.wav,public_square,"['Speech', 'Run', 'Clip-clop', 'Vehicle', 'Animal', 'Outside, urban or manmade', 'Horse']"
audio/public_square-london-113-3289-a.wav,public_square,"['Speech', 'Run', 'Outside, urban or manmade', 'Clip-clop', 'Vehicle', 'Animal', 'Fire', 'Horse']"
audio/public_square-london-113-3290-a.wav,public_square,"['Speech', 'Outside, urban or manmade', 'Vehicle', 'Clip-clop', 'Run', 'Animal', 'Horse']"
audio/public_square-london-113-3291-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Run', 'Boat, Water vehicle']"
audio/public_square-london-113-3292-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Run', 'Outside, urban or manmade', 'Walk, footsteps', 'Vehicle']"
audio/public_square-london-113-3293-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Vehicle', 'Run', 'Duck', 'Outside, urban or manmade']"
audio/public_square-london-113-3294-a.wav,public_square,"['Speech', 'Clip-clop', 'Run', 'Horse', 'Animal', 'Vehicle', 'Outside, urban or manmade', 'Boat, Water vehicle', 'Rowboat, canoe, kayak']"
audio/public_square-london-113-3295-a.wav,public_square,"['Speech', 'Music', 'Clip-clop', 'Animal', 'Horse', 'Vehicle', 'Outside, urban or manmade', 'Run']"
audio/public_square-london-113-3296-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade', 'Vehicle', 'Run']"
audio/public_square-london-113-3297-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Outside, urban or manmade', 'Vehicle', 'Run']"
audio/public_square-london-113-3298-a.wav,public_square,"['Animal', 'Clip-clop', 'Horse', 'Speech', 'Mouse', 'Vehicle']"
audio/public_square-london-113-3299-a.wav,public_square,"['Speech', 'Clip-clop', 'Horse', 'Run', 'Animal', 'Outside, urban or manmade', 'Vehicle']"
audio/public_square-london-113-3300-a.wav,public_square,"['Speech', 'Clip-clop', 'Horse', 'Animal', 'Vehicle', 'Outside, urban or manmade', 'Run', 'Male speech, man speaking']"
audio/public_square-london-113-3301-a.wav,public_square,"['Speech', 'Animal', 'Vehicle', 'Boat, Water vehicle', 'Clip-clop', 'Outside, urban or manmade', 'Horse']"
audio/public_square-london-113-3302-a.wav,public_square,"['Speech', 'Animal', 'Clip-clop', 'Horse', 'Vehicle', 'Bird', 'Outside, urban or manmade', 'Pigeon, dove']"
audio/public_square-london-114-3303-a.wav,public_square,"['Speech', 'Music', 'Arrow', 'Tick-tock', 'Tick']"
audio/public_square-london-114-3304-a.wav,public_square,"['Music', 'Speech', 'Musical instrument']"
audio/public_square-london-114-3305-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Clip-clop', 'Horse', 'Animal', 'Run', 'Outside, urban or manmade']"
audio/public_square-london-114-3306-a.wav,public_square,"['Speech', 'Run', 'Male speech, man speaking', 'Basketball bounce', 'Outside, urban or manmade', 'Clip-clop', 'Narration, monologue', 'Animal', 'Horse']"
audio/public_square-london-114-3307-a.wav,public_square,"['Speech', 'Vehicle', 'Outside, urban or manmade', 'Music', 'Car']"
audio/public_square-london-114-3308-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Clip-clop']"
audio/public_square-london-114-3309-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Basketball bounce']"
audio/public_square-london-114-3310-a.wav,public_square,"['Speech', 'Music', 'Clip-clop', 'Animal', 'Run', 'Horse', 'Outside, urban or manmade', 'Walk, footsteps']"
audio/public_square-london-114-3311-a.wav,public_square,"['Speech', 'Slam', 'Arrow', 'Whip', 'Basketball bounce', 'Thump, thud', 'Male speech, man speaking', 'Inside, large room or hall']"
audio/public_square-london-114-3312-a.wav,public_square,"['Speech', 'Music', 'Inside, small room', 'Clip-clop', 'Animal', 'Male speech, man speaking']"
audio/public_square-london-114-3313-a.wav,public_square,"['Music', 'Speech']"
audio/public_square-london-114-3314-a.wav,public_square,"['Speech', 'Clip-clop', 'Animal', 'Horse', 'Male speech, man speaking', 'Narration, monologue', 'Vehicle', 'Mouse', 'Outside, urban or manmade']"
audio/public_square-london-114-3315-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Clip-clop', 'Horse', 'Animal', 'Squish']"
audio/public_square-london-114-3316-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Clip-clop', 'Animal']"
audio/public_square-london-114-3317-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Clip-clop', 'Horse', 'Animal', 'Narration, monologue', 'Basketball bounce', 'Run', 'Outside, urban or manmade']"
audio/public_square-london-114-3318-a.wav,public_square,"['Speech', 'Music', 'Vehicle', 'Male speech, man speaking']"
audio/public_square-london-114-3319-a.wav,public_square,"['Speech', 'Music', 'Vehicle', 'Television']"
audio/public_square-london-114-3320-a.wav,public_square,"['Music', 'Speech', 'Television', 'Musical instrument']"
audio/public_square-london-114-3321-a.wav,public_square,"['Music', 'Speech']"
audio/public_square-london-114-3322-a.wav,public_square,"['Music', 'Musical instrument', 'Vehicle']"
audio/public_square-london-114-3323-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Clip-clop', 'Run', 'Outside, urban or manmade', 'Horse', 'Animal']"
audio/public_square-london-114-3324-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Clip-clop', 'Outside, urban or manmade']"
audio/public_square-london-114-3325-a.wav,public_square,"['Speech', 'Male speech, man speaking', 'Narration, monologue', 'Music']"
audio/public_square-london-114-3326-a.wav,public_square,"['Speech', 'Music', 'Vehicle', 'Male speech, man speaking', 'Clip-clop', 'Horse', 'Outside, urban or manmade', 'Animal']"
audio/public_square-london-114-3327-a.wav,public_square,"['Speech', 'Animal', 'Horse', 'Clip-clop']"
audio/public_square-london-114-3328-a.wav,public_square,"['Speech', 'Music', 'Animal']"
audio/public_square-london-114-3329-a.wav,public_square,"['Music', 'Speech', 'Television', 'Musical instrument']"
